1.6764233063582093e-07 ,  1.3678085798509341e-11 ,  0.00016951692278139688
2.980859007336642e-07 ,  3.579049129138097e-11 ,  0.00022609778986332077
4.6583150372260284e-07 ,  7.371742323984502e-11 ,  0.00028267863653969066
6.708910674836326e-07 ,  1.316834094538806e-10 ,  0.00033930813564943556
9.132764862186014e-07 ,  2.1392679478290688e-10 ,  0.00039593760523589955
1.1929993265811666e-06 ,  3.246796347480025e-10 ,  0.00045261327987087234
1.5100711182338279e-06 ,  4.681906031851795e-10 ,  0.0005092889158362196
1.864503425041264e-06 ,  6.486991402814745e-10 ,  0.0005660083267985379
2.2563078369276243e-06 ,  8.704638171025605e-10 ,  0.0006227276899170318
2.6854957011547473e-06 ,  1.1377311315742997e-09 ,  0.0006794953073696872
3.1520783646074973e-06 ,  1.4547720444068288e-09 ,  0.0007362628677733624
3.6560676170853608e-06 ,  1.8258408157811505e-09 ,  0.0007930762517021474
4.197475183394261e-06 ,  2.255218542126529e-09 ,  0.0008498895693488168
4.7763125123899655e-06 ,  2.747166663899448e-09 ,  0.0009067486054068649
5.3925910967518465e-06 ,  3.305976785974835e-09 ,  0.0009636075659207747
6.046322449105203e-06 ,  3.935917794486085e-09 ,  0.0010205098291340212
6.7375182542265074e-06 ,  4.641290529441009e-09 ,  0.00107741200751409
7.466190023448602e-06 ,  5.426370967255743e-09 ,  0.0011343596318219979
8.232349267699305e-06 ,  6.295471924333102e-09 ,  0.0011913071619774223
9.036007872752815e-06 ,  7.252877164894664e-09 ,  0.0012483022805538963
9.877177758987628e-06 ,  8.302912586098108e-09 ,  0.0013052972956276172
1.0755871065204893e-05 ,  9.44986970574787e-09 ,  0.0013623375045987395
1.1672099671777092e-05 ,  1.0698083586588971e-08 ,  0.0014193776006898957
1.2625875187428722e-05 ,  1.2051852792438848e-08 ,  0.0014764627567371148
1.3617209404833836e-05 ,  1.35155226592203e-08 ,  0.001533547790498435
1.4646114229509452e-05 ,  1.5093399250851696e-08 ,  0.001590677756238563
1.5712601338452494e-05 ,  1.6789838687193752e-08 ,  0.001647807590258164
1.6816682282013747e-05 ,  1.860915411155641e-08 ,  0.0017049822302907629
1.7958368708806152e-05 ,  2.0555711946419213e-08 ,  0.0017621567291395389
1.9137672597874284e-05 ,  2.2633833321743932e-08 ,  0.0018193759083539587
2.0354605927792206e-05 ,  2.484789595217141e-08 ,  0.0018765949368926196
2.1609180467235956e-05 ,  2.7202227808341892e-08 ,  0.0019338585265580987
2.290140776603317e-05 ,  2.970121662400405e-08 ,  0.0019911219560272623
2.4231299658027066e-05 ,  3.234919843868255e-08 ,  0.002048429824949707
2.559886836388457e-05 ,  3.515057233480282e-08 ,  0.0021057375241266894
2.7004125651019826e-05 ,  3.810968124800137e-08 ,  0.0021630895260280614
2.8447083286334095e-05 ,  4.123093429101799e-08 ,  0.0022204413486062854
2.9927753128816828e-05 ,  4.451868147858002e-08 ,  0.0022778373450448083
3.144614661319834e-05 ,  4.7977342155583114e-08 ,  0.0023352331525539794
3.3002275747116784e-05 ,  5.161127409035526e-08 ,  0.0023926707982947757
3.459615220100964e-05 ,  5.542490405561766e-08 ,  0.002450108245475411
3.622778758879875e-05 ,  5.9422597538730904e-08 ,  0.0025075918221369557
3.7897194387161234e-05 ,  6.360879942291452e-08 ,  0.0025650751905714675
3.960438485367843e-05 ,  6.798788182888056e-08 ,  0.0026226001550095275
4.134937009240601e-05 ,  7.256429181641396e-08 ,  0.002680124901533178
4.313216157793224e-05 ,  7.734240914995063e-08 ,  0.002737695512453607
4.495277156105131e-05 ,  8.232669951677069e-08 ,  0.0027952658957355833
4.681121215100903e-05 ,  8.752155087869416e-08 ,  0.002852879823119385
4.87074954564345e-05 ,  9.293143626849517e-08 ,  0.0029104935131163486
5.0641633016530156e-05 ,  9.85607499393031e-08 ,  0.0029681506224577795
5.261363672273318e-05 ,  1.0441397423561707e-07 ,  0.0030258074846356347
5.462351863420189e-05 ,  1.1049551173492125e-07 ,  0.003083507636675644
5.6671290809437905e-05 ,  1.1680985622833416e-07 ,  0.0031412075317470266
5.875696540337773e-05 ,  1.2336141709662295e-07 ,  0.0031989505838749214
6.088055400286043e-05 ,  1.30154697941325e-07 ,  0.003256693369200862
6.304206850310314e-05 ,  1.3719411555837785e-07 ,  0.003314479182960356
6.524152021961583e-05 ,  1.4448418400183284e-07 ,  0.0033722647200563156
6.747892161320317e-05 ,  1.520293273866546e-07 ,  0.0034300931577408164
6.975428457475385e-05 ,  1.5983407010390012e-07 ,  0.0034879213088719785
7.206762104890684e-05 ,  1.679028435792757e-07 ,  0.0035457922323654176
7.441894286724109e-05 ,  1.7624018251585722e-07 ,  0.003603662859387517
7.68082623724358e-05 ,  1.8485052494735927e-07 ,  0.0036615739857558706
7.923559061477158e-05 ,  1.9373840993068043e-07 ,  0.0037194848057123804
8.170093967805312e-05 ,  2.029082840348991e-07 ,  0.003777440285319261
8.420432164527253e-05 ,  2.1236470846311466e-07 ,  0.003835395448534509
8.674574828806635e-05 ,  2.2211213666735147e-07 ,  0.003893392996784187
8.932523166070087e-05 ,  2.3215513428512348e-07 ,  0.003951390218639835
9.19427837926326e-05 ,  2.424981613397784e-07 ,  0.004009427569914826
9.459841611596593e-05 ,  2.531457872964533e-07 ,  0.004067464584771439
9.729214038349143e-05 ,  2.6410247934537655e-07 ,  0.004125543734969992
0.00010002396834713082 ,  2.753728227127914e-07 ,  0.0041836225386919735
0.00010279391177803101 ,  2.8696129434240254e-07 ,  0.004241745467286178
0.00010560198360624632 ,  2.988724981724655e-07 ,  0.004299868039311164
0.00010844819558609948 ,  3.1111091616237185e-07 ,  0.004358030377173546
0.00011133255947101666 ,  3.2368114801072156e-07 ,  0.004416192348358763
0.00011425508720797092 ,  3.3658768339707336e-07 ,  0.004474396067356017
0.00011721579065743512 ,  3.498351387274808e-07 ,  0.00453259940953396
0.00012021468169384751 ,  3.6342801024939747e-07 ,  0.004590846462824792
0.00012325177194330773 ,  3.773709301207805e-07 ,  0.004649093129119384
0.0001263270730304274 ,  3.9166840284089496e-07 ,  0.004707379182347984
0.00012944059720742523 ,  4.063250587913444e-07 ,  0.004765664838389115
0.00013259235663761257 ,  4.213454106352781e-07 ,  0.004823991848088672
0.00013578236348326213 ,  4.367341063057641e-07 ,  0.004882318450374963
0.00013901062995607508 ,  4.5249566577696676e-07 ,  0.004940688352711467
0.0001422771681608961 ,  4.6863475387912233e-07 ,  0.004999057837373771
0.00014558199010148343 ,  4.851558952610087e-07 ,  0.005057466334421892
0.00014892510697049082 ,  5.020637483766654e-07 ,  0.005115874403521551
0.00015230653135360784 ,  5.193628478405164e-07 ,  0.005174325499287724
0.0001557262750354802 ,  5.370578789596713e-07 ,  0.005232776156788657
0.00015918434944890385 ,  5.551533827941452e-07 ,  0.0052912655769721895
0.0001626807671263898 ,  5.736540395217263e-07 ,  0.005349754548561019
0.000166215540112318 ,  5.925643983253208e-07 ,  0.005408286272463301
0.00016978868072020772 ,  6.118891648399489e-07 ,  0.005466817537398389
0.0001734002005078351 ,  6.316328946691718e-07 ,  0.005525389363043394
0.0001770501118915279 ,  6.518002951909221e-07 ,  0.0055839607193286294
0.0001807384276133065 ,  6.723959272706944e-07 ,  0.005642570460757834
0.00018446515821646272 ,  6.934244985687848e-07 ,  0.0057011797224152325
0.00018823031593939984 ,  7.148905803164368e-07 ,  0.005759831320954136
0.00019203391249181197 ,  7.367989087025389e-07 ,  0.00581848242926543
0.0001958759606390156 ,  7.591540624441071e-07 ,  0.005877173700142857
0.00019975647262284902 ,  7.819607801133971e-07 ,  0.0059358644703173076
0.00020367546013279895 ,  8.052236444360775e-07 ,  0.0059945952745371735
0.000207632934746326 ,  8.289474005574572e-07 ,  0.006053325567551145
0.00021162890909492334 ,  8.531366433349221e-07 ,  0.006112095761748289
0.0002156633956990752 ,  8.777961328203886e-07 ,  0.0061708654342091124
0.00021973640718347517 ,  9.029304688567872e-07 ,  0.0062296748727908085
0.0002238479551947516 ,  9.285444190157195e-07 ,  0.00628848377907829
0.00022799805122204747 ,  9.54642589229329e-07 ,  0.006347332318574105
0.0002321867076747008 ,  9.812297557206244e-07 ,  0.006406180315190379
0.00023641393641916442 ,  1.0083105334244731e-06 ,  0.006465067807456009
